Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,48.910301,48.910301,46.088600,46.558899,6.274081,10681616
2000-01-04,46.511799,46.511799,44.442600,44.442600,5.988899,6692841
2000-01-05,43.972301,46.370800,41.573799,43.737099,5.893829,10202365
2000-01-06,43.737099,43.737099,43.737099,43.737099,5.893829,0
2000-01-07,43.266800,44.009899,42.608398,43.511398,5.893138,55484769
2000-01-10,44.207401,44.677700,43.153999,44.207401,5.987402,53936714
2000-01-11,44.771801,48.439999,44.226200,47.640499,6.452379,14066988
2000-01-12,47.311298,51.167702,46.812801,48.910301,6.624360,12765349
2000-01-13,49.662800,56.246899,49.004398,55.494400,7.516100,23006441
2000-01-14,55.494400,61.137901,54.553799,58.316200,7.898286,13895579
2000-01-17,59.162701,64.665100,59.162701,63.442299,8.592558,19562434
2000-01-18,65.840797,72.942200,63.912601,69.415001,9.401491,32755683
2000-01-19,69.415001,69.415001,59.256699,61.326000,8.305928,18431647
2000-01-20,63.865601,64.900299,55.964699,60.150299,8.146689,25381775
2000-01-21,61.137901,63.959702,56.199902,63.113098,8.547974,27971950
2000-01-24,63.959702,64.618103,62.548801,63.207199,8.560719,7638637
2000-01-25,62.548801,64.006699,61.796299,63.066101,8.541608,10480119
2000-01-26,64.335899,65.934898,63.348301,64.806198,8.777283,11732586
2000-01-27,65.699799,66.075996,63.301300,63.489399,8.598937,8969939
2000-01-28,65.840797,65.840797,62.078499,63.771500,8.637143,9684442
2000-01-31,62.736900,63.724499,59.256699,59.256699,8.025662,7705803
2000-02-01,59.256699,60.667599,57.328602,58.222099,7.885542,9395605
2000-02-02,58.551300,60.808701,57.563702,60.667599,8.216755,8205998
2000-02-03,61.137901,64.194801,60.808701,63.912601,8.656258,10646717
2000-02-04,63.912601,64.053703,60.808701,62.642799,8.484275,7984460
2000-02-07,62.736900,63.630501,59.821098,59.821098,8.102105,6873102
2000-02-08,60.197300,63.912601,59.727001,63.818600,8.643521,10189395
2000-02-09,63.959702,65.511597,63.066101,64.618103,8.751808,8483565
2000-02-10,63.959702,64.618103,63.583401,64.430000,8.726332,3858244
2000-02-11,64.618103,69.838303,64.147797,64.900299,8.790024,20041977
2000-02-14,63.442299,64.430000,60.197300,62.078499,8.407846,17014388
2000-02-15,63.160198,63.160198,59.821098,59.915199,8.114854,4498937
2000-02-16,60.667599,61.796299,57.845901,58.316200,7.898286,10958598
2000-02-17,58.786499,61.608200,58.504299,60.996799,8.261346,5640170
2000-02-18,61.608200,62.924999,60.338402,62.548801,8.471546,7810180
2000-02-21,63.019100,63.254200,60.432499,63.160198,8.554350,6120563
2000-02-22,63.254200,64.430000,62.219601,63.818600,8.643521,12414636
2000-02-23,64.241798,66.734398,63.066101,66.593300,9.019324,7783654
2000-02-24,66.687401,66.875504,64.759201,65.323502,8.847343,11657340
2000-02-25,64.712097,67.110603,64.571098,65.887901,8.923789,12529698
2000-02-28,65.746803,65.840797,61.561199,61.561199,8.337781,8085381
2000-02-29,63.019100,63.019100,61.608200,61.655201,8.350519,4659741
2000-03-01,62.548801,62.877998,59.868099,60.432499,8.184913,7502419
2000-03-02,61.137901,62.031502,59.821098,60.385399,8.178534,14279915
2000-03-03,61.137901,61.420101,58.410198,59.162701,8.012934,11366271
2000-03-06,60.620602,60.620602,58.316200,58.363201,7.904651,7985018
2000-03-07,58.739399,62.642799,58.410198,61.137901,8.280455,12506467
2000-03-08,60.667599,63.113098,60.526501,61.796299,8.369624,7264428
2000-03-09,61.796299,62.078499,59.350800,60.197300,8.153057,11029565
2000-03-10,61.137901,61.137901,58.269100,58.316200,7.898286,13460025
2000-03-13,58.316200,58.316200,58.316200,58.316200,7.898286,0
2000-03-14,58.316200,61.137901,57.939899,59.821098,8.102105,13833862
2000-03-15,59.632999,60.902802,58.551300,59.821098,8.102105,11630495
2000-03-16,60.150299,60.667599,58.692402,59.538898,8.063885,6206973
2000-03-17,60.667599,60.808701,58.786499,59.021599,7.993822,6743953
2000-03-20,58.786499,59.256699,57.939899,58.034000,7.860061,7661416
