Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,25.557199,25.893400,24.519100,24.716801,9.433228,13579849
2000-01-04,24.469700,24.786100,23.283300,23.698500,9.044588,15091975
2000-01-05,22.749399,23.214100,22.433001,22.591200,8.621984,16630987
2000-01-06,null,null,null,null,null,null
2000-01-07,22.640600,22.680201,22.264900,22.630699,8.637059,17595592
2000-01-10,23.698500,23.698500,23.046000,23.312901,8.897424,11308250
2000-01-11,23.678699,23.678699,22.986700,23.332701,8.904980,12123959
2000-01-12,23.055901,23.619400,22.778999,22.788900,8.697436,18074557
2000-01-13,23.728201,26.199900,23.579901,24.173100,9.225718,39018979
2000-01-14,24.222500,25.112301,23.925900,24.914600,9.508716,37773067
2000-01-17,25.606600,26.901800,25.408899,26.348200,10.055853,28658817
2000-01-18,26.842501,27.465401,26.150400,26.199900,9.999254,27540490
2000-01-19,26.002100,26.615101,25.834000,26.002100,9.923764,17701876
2000-01-20,25.903200,26.170200,25.270500,25.349600,9.674737,18233527
2000-01-21,24.904699,25.339701,24.618000,24.954100,9.523791,18082962
2000-01-24,24.914600,25.438601,24.568501,24.815701,9.470970,15023065
2000-01-25,24.410400,24.608101,23.975300,24.113800,9.203088,15968604
2000-01-26,24.370800,24.904699,24.202700,24.904699,9.504934,20536097
2000-01-27,25.359501,26.733700,25.132099,26.190001,9.995476,25442002
2000-01-28,26.496500,26.694201,25.656099,26.051500,9.942616,18460640
2000-01-31,25.606600,26.091101,25.211201,25.606600,9.772819,17079021
2000-02-01,25.715401,26.743601,25.616501,26.565701,10.138864,19993694
2000-02-02,26.595301,27.821301,26.377800,27.455500,10.478455,21607502
2000-02-03,27.673000,28.622101,27.495001,28.523199,10.885944,20348158
2000-02-04,28.671499,29.610800,28.661600,28.869301,11.018035,17649745
2000-02-07,28.908800,29.462500,28.285999,28.285999,10.795418,16309091
2000-02-08,28.622101,29.502001,28.473801,29.017599,11.074636,13979971
2000-02-09,29.215300,31.331100,29.185600,30.352301,11.584027,22322055
2000-02-10,29.858000,31.123400,29.808500,30.312700,11.568913,22227939
2000-02-11,30.955400,31.578199,30.708200,31.578199,12.051892,16819037
2000-02-14,31.687000,32.033001,30.905899,31.153099,11.889656,16445951
