Date,Open,High,Low,Close,Adj Close,Volume
2006-07-28,57.001801,57.001801,52.767399,52.767399,46.355682,1273
2006-07-31,56.981499,56.981499,53.337399,53.968498,47.410824,23282
2006-08-01,54.151699,55.454601,53.948200,54.742100,48.090427,42783
2006-08-02,55.006802,55.006802,53.744598,53.887100,47.339325,453871
2006-08-03,54.029598,54.660702,53.744598,54.558899,47.929489,72483
2006-08-04,53.805599,54.355301,53.256001,53.256001,46.784908,218406
2006-08-07,52.441700,53.194901,51.362701,52.726700,46.319923,60450
2006-08-08,52.482399,53.011700,51.606998,51.769901,45.479378,53804
2006-08-09,51.708801,51.708801,50.996300,51.301701,45.068073,248678
2006-08-10,51.016602,51.321999,50.609501,50.996300,44.799770,257339
2006-08-11,51.199799,51.199799,48.858700,49.693401,43.655197,34058
2006-08-14,49.265900,50.650200,49.265900,50.283798,44.173847,69392
2006-08-15,49.856201,50.772301,49.774799,50.304100,44.191681,5218
2006-08-16,50.426300,51.281300,50.426300,51.118401,44.907040,31690
2006-08-17,51.057400,52.787800,50.894501,51.912399,45.604557,51312
2006-08-18,51.912399,51.912399,50.528000,50.528000,44.388386,88507
2006-08-21,50.568802,51.505199,49.998699,50.711300,44.549404,70177
2006-08-22,50.792702,51.790199,50.751999,51.301701,45.068073,25294
2006-08-23,51.606998,52.889500,51.098099,52.075199,45.747578,22975
2006-08-24,52.523102,53.724201,51.321999,53.113499,46.659714,42357
2006-08-25,53.703899,54.436699,53.357800,53.826000,47.285641,67528
2006-08-28,53.846401,54.355301,53.357800,54.111000,47.536007,52875
2006-08-29,54.334999,54.334999,52.319500,52.339901,45.980114,114003
2006-08-30,53.907398,53.907398,52.523102,53.235600,46.766979,21965
2006-08-31,53.337399,53.541000,52.991299,53.072800,46.623970,16348
2006-09-01,53.968498,54.803200,53.968498,54.599602,47.965237,181703
2006-09-04,54.660702,55.658199,54.660702,55.454601,48.716351,32069
2006-09-05,55.291801,55.576801,54.782799,54.803200,48.144104,120717
2006-09-06,54.843899,55.271400,54.334999,54.538502,47.911568,82742
2006-09-07,55.230701,55.230701,53.174599,53.256001,46.784908,30709
2006-09-08,55.250999,55.250999,53.663200,53.968498,47.410824,27340
2006-09-11,52.808102,54.558899,52.421299,52.563801,46.176807,74531
2006-09-12,52.726700,53.581699,51.912399,53.296700,46.820656,86768
2006-09-13,52.930302,53.459599,52.401001,53.378101,46.892166,227407
2006-09-14,53.561401,55.149300,53.561401,54.640301,48.001003,159981
2006-09-15,54.355301,54.966000,53.459599,54.497799,47.875824,21907
2006-09-18,54.660702,54.945702,54.518200,54.762501,48.108349,18228
2006-09-19,54.762501,54.945702,54.172100,54.721699,48.072495,15971
2006-09-20,54.579300,54.986401,54.579300,54.579300,47.947411,27049
2006-09-21,54.660702,54.966000,54.375702,54.518200,47.893723,44707
2006-09-22,53.744598,54.966000,53.113499,53.418800,46.927925,23416
2006-09-25,53.133900,53.846401,50.792702,51.220200,44.996475,78777
2006-09-26,52.075199,52.991299,50.935200,52.848801,46.427185,91502
2006-09-27,53.337399,54.986401,53.337399,54.457100,47.840054,83091
2006-09-28,54.823502,57.062901,54.823502,55.597099,48.841534,64859
2006-09-29,55.882099,56.940800,55.597099,55.882099,49.091911,22071
2006-10-02,56.024700,56.044998,55.088200,55.088200,48.394478,27995
2006-10-03,56.146801,56.146801,54.904999,55.169601,48.465981,22942
2006-10-04,55.169601,55.454601,54.253502,54.864300,48.197777,25309
2006-10-05,55.515701,56.900002,55.515701,56.289299,49.449623,34696
2006-10-06,55.597099,58.406502,55.597099,58.162201,51.094948,32324
2006-10-09,58.223301,59.241199,58.223301,59.180099,51.989174,88850
2006-10-10,59.689098,61.134499,59.241199,60.808701,53.419872,67686
2006-10-11,61.012299,61.012299,59.750099,60.421902,53.080070,46393
2006-10-12,60.686600,61.175201,60.462700,61.154800,53.723923,4203
2006-10-13,61.317699,62.783401,60.686600,62.376301,54.796993,14582
2006-10-16,62.905602,63.638500,62.355900,63.231300,55.548107,44730
2006-10-17,63.556999,63.556999,62.254101,62.274502,54.707573,131624
2006-10-18,63.556999,65.144897,63.231300,64.778503,56.907326,36221
2006-10-19,64.534203,64.859901,64.127098,64.676697,56.817875,19756
2006-10-20,65.144897,65.144897,64.228798,64.859901,56.978817,14545
2006-10-23,65.144897,66.366402,64.717400,66.244301,58.195011,28432
2006-10-24,66.285004,69.216499,66.264603,69.135101,60.734550,129539
2006-10-25,69.338699,70.906197,68.666801,69.216499,60.806042,98532
2006-10-26,70.845100,70.946899,68.015404,68.361504,60.054939,85664
2006-10-27,68.361504,69.216499,67.058601,68.605797,60.269562,101150
2006-10-30,67.465698,68.280098,66.610703,67.180702,59.017624,70863
2006-10-31,67.384300,68.626099,67.221397,68.565002,60.233727,42525
2006-11-01,68.198601,69.399696,68.178299,69.216499,60.806042,6616
2006-11-02,68.178299,68.219002,66.366402,66.793900,58.677826,55116
2006-11-03,66.773598,67.221397,66.000000,67.201103,59.035549,29772
2006-11-06,67.689697,68.198601,66.366402,66.977097,58.838760,31879
2006-11-07,66.386803,67.180702,65.877800,66.040703,58.016144,14191
2006-11-08,66.142502,66.183197,65.674202,66.183197,58.141323,18148
2006-11-09,66.183197,68.219002,66.183197,67.262199,59.089211,39633
2006-11-10,67.262199,68.707603,67.262199,67.506401,59.303738,32578
2006-11-13,67.262199,68.483597,66.895699,68.198601,59.911842,17949
2006-11-14,67.811798,68.341103,67.038200,67.180702,59.017624,8663
2006-11-15,67.730400,67.730400,64.941399,66.610703,58.516880,36013
2006-11-16,66.366402,66.570000,65.267097,65.694603,57.712093,38385
2006-11-17,65.429901,65.429901,63.638500,64.127098,56.335064,60242
2006-11-20,63.638500,65.552101,62.905602,64.982101,57.086170,171136
2006-11-21,65.043198,66.325699,64.697098,65.755699,57.765781,24962
2006-11-22,66.346001,68.056099,66.325699,66.386803,58.320194,50006
2006-11-23,66.651398,67.547203,65.796402,66.183197,58.141323,79022
2006-11-24,66.773598,66.773598,64.554604,64.920998,57.032497,19945
2006-11-27,64.127098,65.796402,64.127098,64.941399,57.050411,79848
2006-11-28,64.147400,64.534203,62.742699,63.149899,55.476597,66065
2006-11-29,63.210899,65.592796,63.210899,65.592796,57.622669,41217
2006-11-30,66.040703,66.040703,63.333099,63.333099,55.637547,35701
2006-12-01,64.371399,64.595299,61.928398,62.091301,54.546635,71753
2006-12-04,61.887699,62.946301,61.215900,62.335602,54.761250,89032
2006-12-05,62.702000,64.188103,62.579899,63.475601,55.762722,54990
2006-12-06,64.127098,64.839600,63.740200,64.330597,56.513836,17329
2006-12-07,64.412102,66.244301,63.597801,66.244301,58.195011,31646
2006-12-08,65.226402,65.267097,64.839600,65.144897,57.229179,16821
2006-12-11,65.144897,66.977097,65.144897,66.570000,58.481129,20963
2006-12-12,66.773598,67.180702,64.025299,64.127098,56.335064,56600
2006-12-13,65.002403,65.002403,63.312698,64.350998,56.531750,44767
2006-12-14,64.737801,65.409599,64.188103,64.350998,56.531750,19530
2006-12-15,64.289902,65.083900,64.289902,65.083900,57.175598,23509
2006-12-18,64.452797,65.409599,64.452797,64.778503,56.907326,39489
2006-12-19,64.127098,64.127098,63.210899,63.618099,55.887913,47653
2006-12-20,64.574898,65.206001,64.147400,64.859901,56.978817,31524
2006-12-21,63.719898,65.552101,63.719898,64.859901,56.978817,36709
2006-12-22,64.350998,65.144897,64.025299,64.025299,56.245628,36305
2006-12-27,64.127098,65.043198,64.066002,65.043198,57.139843,18831
2006-12-28,64.473099,65.816803,64.473099,65.674202,57.694176,64471
2006-12-29,65.144897,65.653900,65.002403,65.144897,57.229179,25078
2007-01-01,null,null,null,null,null,null
2007-01-02,64.534203,66.977097,64.534203,66.916100,58.785179,29357
2007-01-03,66.997498,66.997498,63.943802,64.147400,56.352898,64607
2007-01-04,63.821701,63.821701,61.317699,62.376301,54.796993,68778
2007-01-05,62.091301,63.455200,61.908100,63.109200,55.440845,71540
2007-01-08,62.702000,62.925900,62.294800,62.600201,54.993698,61941
2007-01-09,62.742699,64.004898,62.742699,62.864899,55.226231,20713
2007-01-10,63.618099,63.618099,62.091301,62.783401,55.154633,20406
2007-01-11,63.556999,63.841999,62.925900,63.475601,55.762722,22349
2007-01-12,63.475601,63.801300,63.109200,63.760601,56.013092,15808
2007-01-15,64.106697,65.470703,64.025299,65.165298,57.247112,60908
2007-01-16,65.348503,65.857498,65.348503,65.592796,57.622669,38814
2007-01-17,65.185699,65.592796,63.923500,64.737801,56.871555,18316
2007-01-18,65.144897,66.122101,64.737801,65.124603,57.211361,22067
2007-01-19,65.144897,65.511398,63.740200,65.409599,57.461727,29725
2007-01-22,65.450302,66.773598,65.348503,66.285004,58.230770,37085
2007-01-23,66.447800,68.015404,65.755699,67.811798,59.572037,69504
2007-01-24,67.913597,71.557602,67.913597,70.987602,62.361965,172534
2007-01-25,71.354103,72.372002,69.725403,72.046204,63.291927,125283
2007-01-26,70.845100,71.557602,70.845100,71.394798,62.719666,34098
2007-01-29,72.249802,72.677299,71.313301,72.270203,63.488686,57826
2007-01-30,72.351601,72.779099,71.252296,72.779099,63.935768,96923
