Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,55.599998,57.049999,54.500000,57.000000,57.000000,184093
2000-01-04,56.500000,56.500000,52.099998,53.000000,53.000000,192154
2000-01-05,52.099998,52.099998,50.349998,50.750000,50.750000,86948
2000-01-06,50.750000,50.750000,50.750000,50.750000,50.750000,0
2000-01-07,50.900002,53.000000,50.049999,52.400002,52.400002,111870
2000-01-10,52.150002,53.400002,51.250000,52.500000,52.500000,149926
2000-01-11,52.000000,52.500000,50.400002,51.000000,51.000000,121809
2000-01-12,50.950001,50.950001,50.000000,50.349998,50.349998,69228
2000-01-13,50.150002,50.500000,47.060001,48.779999,48.779999,158824
2000-01-14,47.160000,49.900002,47.160000,48.919998,48.919998,2046350
2000-01-17,48.900002,48.900002,46.830002,47.700001,47.700001,1921953
2000-01-18,47.900002,48.369999,46.230000,48.250000,48.250000,211654
2000-01-19,48.000000,48.000000,46.779999,46.900002,46.900002,86342
2000-01-20,48.950001,49.000000,46.000000,46.500000,46.500000,145976
2000-01-21,46.500000,47.660000,46.259998,47.299999,47.299999,202007
2000-01-24,49.500000,51.250000,46.209999,46.400002,46.400002,339711
2000-01-25,46.200001,46.310001,44.509998,45.250000,45.250000,228294
2000-01-26,45.250000,48.000000,44.700001,47.119999,47.119999,326398
2000-01-27,47.599998,50.849998,47.500000,48.200001,48.200001,641037
2000-01-28,48.450001,48.500000,46.599998,47.000000,47.000000,262437
2000-01-31,47.000000,47.939999,45.000000,45.000000,45.000000,151854
2000-02-01,45.299999,45.799999,44.500000,44.700001,44.700001,166807
2000-02-02,44.950001,45.200001,43.750000,44.509998,44.509998,281800
2000-02-03,44.990002,45.980000,44.299999,45.700001,45.700001,256459
2000-02-04,45.700001,47.860001,45.500000,46.939999,46.939999,256499
2000-02-07,47.599998,48.000000,47.000000,47.900002,47.900002,118927
2000-02-08,48.099998,49.310001,47.549999,49.099998,49.099998,238344
2000-02-09,48.500000,48.880001,46.500000,46.790001,46.790001,153474
2000-02-10,46.990002,47.400002,46.220001,47.099998,47.099998,94494
